"ID","Order","Ring","RingTitle","Step","Gate","Focus","SourceBasis","Trigger","PassCondition","FailCondition","Evidence","Next","Status"
"CS-GR-312","312","R19","Parking Lifecycle And Release","06","Source Provenance Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","evidence or concept is imported","source, activity, actor/tool, evidence, and derived decision are visible. Ring clean result: useful material has a home and solved weight quiets.","a concept is used with no custody trail or how-found chain","source index, provenance passport, hash, citation, transcript path","Attention Salience Gate","candidate support gate; not active doctrine"
"CS-GR-313","313","R19","Parking Lifecycle And Release","07","Attention Salience Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","too many signals compete","active focus and blocked side routes are visible. Ring clean result: useful material has a home and solved weight quiets.","everything remains equally loud and the route drifts","active target, side-route list, load state, user correction","Relation Edge Gate","candidate support gate; not active doctrine"
"CS-GR-314","314","R19","Parking Lifecycle And Release","08","Relation Edge Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","two items seem connected","edge type is named: source, proof, parent, child, neighbor, blocker, promotion, return. Ring clean result: useful material has a home and solved weight quiets.","similarity is mistaken for relationship","relation table, graph note, source map, issue map","Risk Dirty-Milk Gate","candidate support gate; not active doctrine"
"CS-GR-315","315","R19","Parking Lifecycle And Release","09","Risk Dirty-Milk Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","motion could carry bad material forward","dirty conditions, risk severity, and quarantine path are named. Ring clean result: useful material has a home and solved weight quiets.","dirty milk is carried because it looks useful","risk note, dirty-tree status, security watch, conflict signal","Substrate Tool Gate","candidate support gate; not active doctrine"
"CS-GR-316","316","R19","Parking Lifecycle And Release","10","Substrate Tool Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","a tool or method is chosen","tool matches phenomenon: shell for file truth, source ledger for research, map for relations, test for behavior. Ring clean result: useful material has a home and solved weight quiets.","a bigger or flashier tool substitutes for the right substrate","command output, source ledger, test result, map, receipt","Action Exit Gate","candidate support gate; not active doctrine"
"CS-GR-317","317","R19","Parking Lifecycle And Release","11","Action Exit Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","the ring is about to move","allowed exits close by proof, not explanation. Ring clean result: useful material has a home and solved weight quiets.","the system exits by sounding resolved","named action, proof closure, blocked narration exit","Proof Evidence Gate","candidate support gate; not active doctrine"
"CS-GR-318","318","R19","Parking Lifecycle And Release","12","Proof Evidence Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","a claim needs trust","claim touches visible evidence. Ring clean result: useful material has a home and solved weight quiets.","PASS is claimed from confidence, tone, or authority","hash, path, line, test, citation, root listing, status output","Variation Stability Gate","candidate support gate; not active doctrine"
"CS-GR-319","319","R19","Parking Lifecycle And Release","13","Variation Stability Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","a gate seems good","small wording, file order, or context changes do not break the route. Ring clean result: useful material has a home and solved weight quiets.","the gate only works in the exact wording that inspired it","counterexample, perturbation check, repeated run, disproof condition","Consolidation Fit Gate","candidate support gate; not active doctrine"
"CS-GR-320","320","R19","Parking Lifecycle And Release","14","Consolidation Fit Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","overlap appears","KEEP SEPARATE, MOVE LOGIC, PACK TOGETHER, PARK, REJECT, or WATCH AGAIN is chosen with reason. Ring clean result: useful material has a home and solved weight quiets.","overlap becomes a broad merge or another loose gate pile","three-signal check, overlap note, risk if merged, risk if separate","Affected Scope Gate","candidate support gate; not active doctrine"
"CS-GR-321","321","R19","Parking Lifecycle And Release","15","Affected Scope Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","a new gate changes neighboring work","affected files, lanes, receipts, maps, and next tasks are statused. Ring clean result: useful material has a home and solved weight quiets.","a clean-looking gate leaves stale neighbors","affected-area map, partner sync, no-blind-move check","Verdict Status Gate","candidate support gate; not active doctrine"
"CS-GR-322","322","R19","Parking Lifecycle And Release","16","Verdict Status Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","a judgment is needed","PASS, PASS WITH GUARDRAILS, PARTIAL, FAIL, INVALID, YIELD, BLOCKED, PARKED, PROMOTED, or RETIRED matches evidence. Ring clean result: useful material has a home and solved weight quiets.","status words exaggerate the proof","verdict line, proof burden, open guardrail","Return Closure Gate","candidate support gate; not active doctrine"
"CS-GR-323","323","R19","Parking Lifecycle And Release","17","Return Closure Gate","candidate, parked, active, proved, retired, released, return trigger","Parking Lane, Rest Stop, lifecycle seams, synthesis V4","the ring needs to close","next state circles back to the active target and names release or return trigger. Ring clean result: useful material has a home and solved weight quiets.","the ring leaves active weight, no close condition, or no next move","receipt, closeout, issue-status footer, next anchor","next ring or clean stop","candidate support gate; not active doctrine"
