"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-39851","PROOF_CUSTODY","NEXT_WORK","Leave Swift Scan only after naming proven, not proven, current pointer, stale/proof-only material, blocked lanes, decision record, and next smallest clean action.","2","2","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/SOURCE_DROP_COPY__SWIFT_SCAN_SOURCE_FIT_AND_GAP_FILL_REPORT_V1.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SWIFT_SCAN_SOURCE_FIT_AND_GAP_FILL_REPORT_20260530.md"
"CONCEPT-17686","PROOF_CUSTODY","NEXT_WORK","LOCK SAVE SCALE CHAIN PROOF REVIEW Vx","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_SCALE_CHAIN_PROOF_REVIEW_V1.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_SCALE_CHAIN_PROOF_REVIEW_V1.ps1"
"CONCEPT-22112","PROOF_CUSTODY","NEXT_WORK","Make the next turn obvious.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201141/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201152/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_02.txt"
"CONCEPT-36517","PROOF_CUSTODY","NEXT_WORK","Max12 is parked until a proof review says it tests a distinct live risk.","2","2","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__SWIFT_SCAN_SUIT_CARD_V1.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/SWIFT_SCAN_SUIT_CARD_V1_20260530.md"
"CONCEPT-02456","PROOF_CUSTODY","NEXT_WORK","Move the thinking burden out of live chat and into the house through paths, signs, proof pointers, custody, stable words, and clean next actions.","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/ASSISTANT_ENTRY_PATH_CANDIDATE_V1_BEFORE_NEXT_ACTION_UPDATE_V1_3_20260528_030628.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/ASSISTANT_PATH/ASSISTANT_ENTRY_PATH_CANDIDATE_V1.md"
"CONCEPT-35445","PROOF_CUSTODY","NEXT_WORK","New-Step 'Receipt And Next State Gate' 'the ring needs to close' 'receipt, next state, and clean stop or return trigger are visible' 'the ring leaves no trace or leaves unresolved active pressure' 'receipt path, hash manifest, repo status, next action' 'next ring or clean stop'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1"
"CONCEPT-10752","PROOF_CUSTODY","NEXT_WORK","New-Step 'Recursion Return Gate' 'output can loop back into the system' 'return target, next spin, and stop condition are named' 'output grows into loose active weight' 'next state, receipt footer, return trigger, watch lane' 'Birth Candidate Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1"
"CONCEPT-08814","PROOF_CUSTODY","NEXT_WORK","New-Step 'Verdict Status Gate' 'a judgment is needed' 'PASS, PASS WITH GUARDRAILS, PARTIAL, FAIL, INVALID, YIELD, BLOCKED, PARKED, WATCH, PROMOTED, or RETIRED matches evidence' 'status words exaggerate the proof' 'verdict line, proof burden, guardrail, open risk' 'Receipt And Next State Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1"
"CONCEPT-00184","PROOF_CUSTODY","NEXT_WORK","New-Step 'Word Placement Gate' 'wording can steer behavior' 'behavior-controlling words point to exact object, action, proof, verdict, or next state' 'clean-sounding labels open the wrong door' 'gate title, status word, route word, pass/fail wording' 'Attention Salience Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_EXPANDED_GATE_RING_20260524/PRE_RUN2_BASELINE_20260524_233000/BUILD_MASTER_EXPANDED_GATE_RING_20260524.ps1"
"CONCEPT-28633","PROOF_CUSTODY","NEXT_WORK","Next","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/HELPER_ASSERTION_AND_CLAIM_GRAMMAR_DEEP_DIVE_V2.md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260531_033722/HELPER_RETURN_CONTRACT_LIGHT_DEEP_DIVE_V2.md"
"CONCEPT-09205","PROOF_CUSTODY","NEXT_WORK","next action","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_03.txt; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/WAYFINDING_SAVE_SELECTION_TINY_PROOF_20260528.md"
"CONCEPT-01413","PROOF_CUSTODY","NEXT_WORK","Next after save:","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/RUN_LIVING_OBJECT_REGISTRY_V2_FIRST_WAVE_BOUNDED_REPAIR_V1.md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/RUN_LIVING_OBJECT_REGISTRY_V2_FIRST_WAVE_BOUNDED_REPAIR_V1_1.md"
"CONCEPT-21241","PROOF_CUSTODY","NEXT_WORK","Next clean proof target:","2","2","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/RECEIPTS/ROOT_DOOR_WASH_ATTENTION_FEYNMAN_BLOCKCHAIN_RECEIPT_20260525_050852.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/RECEIPTS/ROOT_DOOR_WASH_RESONANCE_PETERSON_RECEIPT_20260525_062155.md"
"CONCEPT-08746","PROOF_CUSTODY","NEXT_WORK","Next return point:","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/HOUSE_WALK_SELF_ROUTINE_V1.1.md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/HOUSE_WALK_SELF_ROUTINE_V1.2.md"
"CONCEPT-12848","PROOF_CUSTODY","NEXT_WORK","Next safe action: Place the listed markdown files in SourceDir, then rerun.","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/WAYFINDING_SAVE_ROUTE_ISSUE_GATE_REPORT_SELECTED_SOURCE_FILES_MISSING_20260528_022059.txt; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_022059_SAVE_WAYFINDING_PATH_PACKET_HASH_MOVE_V1.2.ps1.md"
"CONCEPT-18557","PROOF_CUSTODY","NEXT_WORK","next-action card","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201141/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201152/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_02.txt"
"CONCEPT-32826","PROOF_CUSTODY","NEXT_WORK","NextRepair = 'Search exact receipts separately or keep these writers out of trusted save routes.'","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_BUILD_20260531_0840/READ_CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_V1_1_UNIQUE_20260531_1400.ps1; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_BUILD_20260531_0840/READ_CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1340.ps1"
"CONCEPT-35150","PROOF_CUSTODY","NEXT_WORK","Path class: route/path issue","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/KEY_HASH_WORK_IDENTITY_LEDGER_MAP_NAMING_RULE_20260530.md; Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_GATE_EVIDENCE_HOW_FOUND_NEXT_USE_20260524_043525.md"
"CONCEPT-32961","PROOF_CUSTODY","NEXT_WORK","PDSA/PDCA supports the same learning rhythm: plan, do, study/check, act. The important translation for the house is that a helper run is not “done” after execution; it enters study/check, then only earns the next action if the proof says it helped.","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_VALUE_AUDIT_AND_HELPER_SEAT_LEDGER_SYSTEM_20260528.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/HELPER_VALUE_AUDIT_AND_HELPER_SEAT_LEDGER_CARD_20260528.md"
"CONCEPT-05811","PROOF_CUSTODY","NEXT_WORK","POWERSHELL CODE GATE RUNNER REPORT Vx LOCK SAVE SCALE CHAIN PROOF REVIEW Vx.ps1","2","2","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260530_074033_LOCK_SAVE_SCALE_CHAIN_PROOF_REVIEW_V1.ps1.md; _MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260530_074654_LOCK_SAVE_SCALE_CHAIN_PROOF_REVIEW_V1.1.ps1.md"
"CONCEPT-37908","PROOF_CUSTODY","NEXT_WORK","proof before PASS;","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/ASSISTANT_ENTRY_PATH_CANDIDATE_V1_BEFORE_NEXT_ACTION_UPDATE_V1_3_20260528_030628.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_04.txt"
"CONCEPT-34334","PROOF_CUSTODY","NEXT_WORK","Proof checks are used only when needed to prove the next build step.","2","2","Jxhnny_Kl33N_Seedz/ACTIVE_GUIDES/CLEAN_SEED_WRAP_GUIDE.txt; Jxhnny_Kl33N_Seedz/CORE_GUIDE_BACKUPS/CORE_GUIDES_BEFORE_GATE_EVIDENCE_HOW_FOUND_DOCTRINE_WASH_20260524_043525/CLEAN_SEED_WRAP_GUIDE.txt"
"CONCEPT-25041","PROOF_CUSTODY","NEXT_WORK","proof needed to close the next move","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/BACKUPS/ASSISTANT_ENTRY_PATH_CANDIDATE_V1_BEFORE_NEXT_ACTION_UPDATE_V1_3_20260528_030628.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/ASSISTANT_PATH/ASSISTANT_ENTRY_PATH_CANDIDATE_V1.md"
"CONCEPT-33976","PROOF_CUSTODY","NEXT_WORK","Purpose: prove whether a shaped helper/report output lets the assistant judge a run and choose the next route without rereading the whole run or dragging old logs live.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_20260528.md"
"CONCEPT-37296","PROOF_CUSTODY","NEXT_WORK","Purpose: provide a small reusable output shape for helper/report pastebacks so the assistant can judge PASS/WATCH/FAIL, proof state, boundary, and next route without rereading the whole run.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md"
"CONCEPT-08607","PROOF_CUSTODY","NEXT_WORK","Purpose: test whether a small wayfinding card can select the next save object using current state, freshness labels, proof state, and blocked overreach without becoming a planner, dashboard, helper, or authority layer.","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_WAYFINDING_SAVE_SELECTION_TINY_PROOF_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/WAYFINDING_SAVE_SELECTION_TINY_PROOF_20260528.md"
"CONCEPT-09017","PROOF_CUSTODY","NEXT_WORK","READ CODING ROOM LOCK SAVE WRITER MANUAL RECEIPT REVIEW WAVE 01 Vx","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_BUILD_20260531_0840/READ_CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_V1_1_UNIQUE_20260531_1400.ps1; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_BUILD_20260531_0840/READ_CODING_ROOM_LOCK_SAVE_WRITER_MANUAL_RECEIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1340.ps1"
"CONCEPT-12587","PROOF_CUSTODY","NEXT_WORK","Reason: Lock-save writer rows are present and require receipt pairing plus Save Room authority review.","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_20260531_073211/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_REPORT.md; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_20260531_073218/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_REPORT.md"
"CONCEPT-29911","PROOF_CUSTODY","NEXT_WORK","RecommendationReason: Lock-save writer rows are present and require receipt pairing plus Save Room authority review.","2","2","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_20260531_073211/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_RECEIPT.txt; _MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_20260531_073218/CODING_ROOM_GIT_WRITE_RISK_SAVE_SCRIPT_REVIEW_WAVE_01_V1_UNIQUE_20260531_1145_RECEIPT.txt"
"CONCEPT-11658","PROOF_CUSTODY","NEXT_WORK","research/template/TODO/source-anchor copy only","2","2","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/FILE_THINKING_LANE_RESEARCH_AND_GAME_PLAN_LOCK_MANIFEST_20260529_20260529_162003.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/FILE_THINKING_LANE_RESEARCH_AND_GAME_PLAN_LOCK_RECEIPT_20260529_20260529_162003.txt"
"CONCEPT-36941","PROOF_CUSTODY","NEXT_WORK","Role = ""self-run review / proof-support before save""","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_RULE_V1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_RULE_V1.ps1"
"CONCEPT-02283","PROOF_CUSTODY","NEXT_WORK","SCALE STEP CHAIN PROOF REVIEW MAX5 TO MAX10","2","2","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SCALE_STEP_CHAIN_PROOF_REVIEW_MAX5_TO_MAX10_20260530.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SCALE_STEP_CHAIN_PROOF_REVIEW_MAX5_TO_MAX10_20260530.md"
"CONCEPT-31645","PROOF_CUSTODY","NEXT_WORK","SCALE STEP CHAIN PROOF REVIEW Vx","2","2","_MISC_DRAWER/READ_REPORTS/SCALE_STEP_CHAIN_PROOF_REVIEW_V1_20260530_074037.md; _MISC_DRAWER/READ_REPORTS/SCALE_STEP_CHAIN_PROOF_REVIEW_V1_20260530_074701.md"
"CONCEPT-39336","PROOF_CUSTODY","NEXT_WORK","Scale-Step Chain Proof Review saved.","2","2","_MISC_DRAWER/READ_REPORTS/GRANDMASTER_NODE_ROOT_LEDGER_MAP_V1_20260530_081859.md; _MISC_DRAWER/READ_REPORTS/GRANDMASTER_NODE_ROOT_LEDGER_MAP_V1_20260530_082814.md"
"CONCEPT-19373","PROOF_CUSTODY","NEXT_WORK","SELECTED NEXT MECHANISM","2","2","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/FRESHNESS_LABELS_USE_NEXT_ROUTE_SELECTION_LOCK_RECEIPT_20260528.txt; Jxhnny_Kl33N_Seedz/PROOF_HISTORY/KEYRING_LEVEL0_USE_NEXT_MECHANISM_SELECTION_LOCK_RECEIPT_20260528.txt"
"CONCEPT-06049","PROOF_CUSTODY","NEXT_WORK","Selected-evidence file from chosen source anchors.","2","2","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/HELPER_FILE_LOGIC_RULE_SAVE_PACKET_V1/TODO__SOURCE_TO_HOUSE_HELPER_LOGIC_NEXT_WORK_20260528.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/SOURCE_TO_HOUSE_HELPER_LOGIC_NEXT_WORK_20260528.md"
"CONCEPT-05692","PROOF_CUSTODY","NEXT_WORK","Source inputs: ROOT_LAYER","2","2","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_GATE_EVIDENCE_HOW_FOUND_NEXT_USE_20260524_043525.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/REPAIR_WAVE_MATURITY_INTAKE_GATE_KEY_HASH_SUIT_CARD_V1_20260530.md"
"CONCEPT-37846","PROOF_CUSTODY","NEXT_WORK","source object -> stage card -> changed-output test -> washer result -> next move.","2","2","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/RECEIPTS/LOCAL_123_HISTORY_STAGE_WRAP_HOUSE_SHADOW_REVIEW_RECEIPT_20260524.txt; Jxhnny_Kl33N_Seedz/MULE_WORKSHOP/HISTORY_STAGE_WRAP_HOUSE_SHADOW_REVIEW_20260524/RECEIPT.txt"
"CONCEPT-11810","PROOF_CUSTODY","NEXT_WORK","Status: CHAT COCKPIT SUPPORT CARD / PROOF REVIEW / NOT DOCTRINE","2","2","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__SCALE_STEP_CHAIN_PROOF_REVIEW_SUIT_CARD_V1.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/SCALE_STEP_CHAIN_PROOF_REVIEW_SUIT_CARD_V1_20260530.md"
"CONCEPT-19447","PROOF_CUSTODY","NEXT_WORK","Status: CLEAN FINAL REVIEW / READY FOR CONTRACT TEMPLATE / NOT SCRIPT GENERATOR / NOT PROMOTED","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1 (1).md; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/FRAME_TO_SCRIPT_CANDIDATE_SYSTEM_FINAL_REVIEW_V1.md"
"CONCEPT-03224","PROOF_CUSTODY","NEXT_WORK","Status: DEEP SEARCH REVIEW / LIVING CONCEPT / READY FOR SUPPORT SAVE","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/bigcode.txt; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DUAL_SHELL_TANDEM_GATE_BRIDGE_DEEP_SEARCH_PILES_V1.md"
"CONCEPT-05732","PROOF_CUSTODY","NEXT_WORK","Status: REVIEW LEDGER / NOT FULL BATCH","2","2","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__SCALE_STEP_CHAIN_PROOF_REVIEW_LEDGER_V1.md; Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/SCALE_STEP_CHAIN_PROOF_REVIEW_LEDGER_V1_20260530.md"
"CONCEPT-19987","PROOF_CUSTODY","NEXT_WORK","Status: SOURCE-CUSTODY SONG REVIEW / NOT DOCTRINE / NOT PROOF / NOT SAVED","2","2","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_GHOST_BRANCH_001_GOOGLEBOT_CYBER_SENSATE_SUIT_101_REVIEW_V1.txt; _LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/DREAMFORGE_GHOST_BRANCH_002_RANDOM_LUCKY_DICE_REVIEW_V1.txt"
"CONCEPT-28062","PROOF_CUSTODY","NEXT_WORK","Status: TINY PROOF-SELECTION CARD / CANDIDATE MECHANISM REVIEW","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/LOCK_SAVE_HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_V1.ps1; Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_20260528.md"
"CONCEPT-04308","PROOF_CUSTODY","NEXT_WORK","Step 'Affected Scope Gate' 'a new gate changes neighboring work' 'affected files, lanes, receipts, maps, and next tasks are statused' 'a clean-looking gate leaves stale neighbors' 'affected-area map, partner sync, no-blind-move check' 'Verdict Status Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/BUILD_MASTER_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/PRE_EXPANSION_BASELINE_20260524_225710/BUILD_MASTER_GATE_RING_20260524.ps1"
"CONCEPT-40683","PROOF_CUSTODY","NEXT_WORK","Step 'No Pile Gate' 'gate count creates bloat risk' 'each gate has trigger, pass, fail, evidence, and next field' 'a list of names pretends to be gates' 'gate row fields, CSV schema' 'All Evidence Scope Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/BUILD_MASTER_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/PRE_EXPANSION_BASELINE_20260524_225710/BUILD_MASTER_GATE_RING_20260524.ps1"
"CONCEPT-08630","PROOF_CUSTODY","NEXT_WORK","Step 'Return Closure Gate' 'the ring needs to close' 'next state circles back to the active target and names release or return trigger' 'the ring leaves active weight, no close condition, or no next move' 'receipt, closeout, issue-status footer, next anchor' 'next ring or clean stop'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/BUILD_MASTER_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/PRE_EXPANSION_BASELINE_20260524_225710/BUILD_MASTER_GATE_RING_20260524.ps1"
"CONCEPT-35686","PROOF_CUSTODY","NEXT_WORK","Step 'Word Key Gate' 'wording can route behavior' 'behavior-controlling words point to exact object, action, proof, verdict, or next state' 'labels sound clean but open the wrong door' 'term list, title, verdict word, route word, status word' 'Source Provenance Gate'","2","2","Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/BUILD_MASTER_GATE_RING_20260524.ps1; Jxhnny_Kl33N_Seedz/HOUSE_WORK/GATE_RINGS/MASTER_500_GATE_RING_20260524/PRE_EXPANSION_BASELINE_20260524_225710/BUILD_MASTER_GATE_RING_20260524.ps1"
"CONCEPT-08215","PROOF_CUSTODY","NEXT_WORK","Stop-Patch -IssueId ""REPO_NOT_CLEAN"" -IssueTitle ""Repo not clean before patch"" -Evidence ($statusBefore -join ""`n"") -NextSafeAction ""Inspect dirty state before this narrow patch.""","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/UPDATE_ASSISTANT_ENTRY_PATH_NEXT_ACTION_V1.1.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/UPDATE_ASSISTANT_ENTRY_PATH_NEXT_ACTION_V1.ps1"
