"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-01464","CLAIM_CAPABILITY","REFERENCE","- `helper passed` means split helper pass from job pass.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CLAIM_CAPABILITY_BRIDGE_HARNESS_SUIT_CARD_V1_20260531.md"
"CONCEPT-23003","CLAIM_CAPABILITY","REFERENCE","- Bridge harness first.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_RECEIPT_20260531.txt"
"CONCEPT-00065","CLAIM_CAPABILITY","REFERENCE","- Claim capability ignored-path manifest: FoundInDirtyState=True; Exists=True; Path=PROOF_HISTORY/CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_IGNORED_PATH_MANIFEST_20260531.txt; SHA256=A25033BADD0E50A193E7FD520771C579AA723525BA75F2C84A2FD9445048BFFB","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_REPORT_V1_1_UNIQUE_20260531_0755_20260531_055338.md"
"CONCEPT-12956","CLAIM_CAPABILITY","REFERENCE","- Claim capability route index update: FoundInDirtyState=True; Exists=True; Path=HOUSE_WORK/WORK_SHED/INDEXES/CLAIM_CAPABILITY_BRIDGE_HARNESS_ROUTE_INDEX_20260531.md; SHA256=7D1F18C38A5AC1CAFF7B7F1F19C48237CB0132891D28980D1B3395D2C6413081","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_REPORT_V1_1_UNIQUE_20260531_0755_20260531_055338.md"
"CONCEPT-39233","CLAIM_CAPABILITY","REFERENCE","- Created the two-row Claim + Capability Live Replay Pack.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_RECEIPT_20260531.txt"
"CONCEPT-09913","CLAIM_CAPABILITY","REFERENCE","- CR-STEP-001-GHOST-MANUAL-CLASSIFICATION / Ghost Authority Manual Classification: Found=True; SHA256=30FE42212605270357CDD4C5198DD14BE9F2C80FADDD7076FC415B797895E74C; Path=C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_MANUAL_CLASSIFICATION_RECEIPT_20260531_042655.txt","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CODING_ROOM_PROOF_CHAIN_SAVE_PACKET_20260531.md"
"CONCEPT-38541","CLAIM_CAPABILITY","REFERENCE","- Current proof need latch: FoundInDirtyState=True; Exists=True; Path=BRAIN_LEARNING/CURRENT_PROOF_NEED_LATCH_V0_20260530.md; SHA256=78A3D9B4743166D28FE2876C5CDFC87366E34C85CDE26D3AC727EC6D3A757B9A","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_REPORT_V1_1_UNIQUE_20260531_0755_20260531_055338.md"
"CONCEPT-09970","CLAIM_CAPABILITY","REFERENCE","- Does not prove source quality.","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.md"
"CONCEPT-18817","CLAIM_CAPABILITY","REFERENCE","- Existing COMMAND_CENTER/SCRIPTS/SAVE_SCRIPTS examples were checked for shape, but not run because they are target-specific and include stale repo/path assumptions.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_RECEIPT_20260531.txt"
"CONCEPT-24311","CLAIM_CAPABILITY","REFERENCE","- First bounded move: build and prove the Claim + Capability Bridge Harness.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-13271","CLAIM_CAPABILITY","REFERENCE","- Fixture pack: `CLAIM_CAPABILITY_FIXTURES_V1_20260531.csv`","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"
"CONCEPT-20562","CLAIM_CAPABILITY","REFERENCE","- Git clean into whole-house clean","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"
"CONCEPT-24171","CLAIM_CAPABILITY","REFERENCE","- Harness pack: `HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/`","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/CLAIM_CAPABILITY_BRIDGE_HARNESS_ROUTE_INDEX_20260531.md"
"CONCEPT-08585","CLAIM_CAPABILITY","REFERENCE","- Harness spec: HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-17838","CLAIM_CAPABILITY","REFERENCE","- hash custody into quality proof","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"
"CONCEPT-17098","CLAIM_CAPABILITY","REFERENCE","- Helper front door current: FoundInDirtyState=True; Exists=True; Path=COMMAND_CENTER/HELPER_FRONT_DOOR_CURRENT_20260530.md; SHA256=B4A5E46AC55F9F4B23D4662A3F537EB2B2416C041226C376A8C04EAA26F7D702","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_REPORT_V1_1_UNIQUE_20260531_0755_20260531_055338.md"
"CONCEPT-06072","CLAIM_CAPABILITY","REFERENCE","- Helper output shape contract update: FoundInDirtyState=True; Exists=True; Path=BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md; SHA256=9C9DB68F564BD704F04FCE5BD213314C3A63BA5210948208208840439FDB11E2","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_REPORT_V1_1_UNIQUE_20260531_0755_20260531_055338.md"
"CONCEPT-24107","CLAIM_CAPABILITY","REFERENCE","- helper pass into job pass","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531/CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"
"CONCEPT-39674","CLAIM_CAPABILITY","REFERENCE","- Leave local-only tokens, keys, mail payloads, mule paths, and unrelated work-shed artifacts outside this save.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-36778","CLAIM_CAPABILITY","REFERENCE","- low-risk pass: `nxt` continues only the current approved sequence","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531/CLAIM_CAPABILITY_LIVE_REPLAY_V1_20260531.md"
"CONCEPT-35226","CLAIM_CAPABILITY","REFERENCE","- no helper dispatch is inferred from `nxt`","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531/CLAIM_CAPABILITY_LIVE_REPLAY_V1_20260531.md"
"CONCEPT-10398","CLAIM_CAPABILITY","REFERENCE","- No stale-route retirement.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_RECEIPT_20260531.txt"
"CONCEPT-22280","CLAIM_CAPABILITY","REFERENCE","- Normal git status hid the new harness files because .gitignore contains broad bridge and shed lanes:","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-17268","CLAIM_CAPABILITY","REFERENCE","- Normal git status hid the new harness files.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-33877","CLAIM_CAPABILITY","REFERENCE","- Preserve broad ignore rules while allowing only the intentional live replay work-shed artifacts and route update into the save.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-16579","CLAIM_CAPABILITY","REFERENCE","- Preserve the broad ignore rules while allowing only the intentional bridge harness artifacts into the public proof history.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-06981","CLAIM_CAPABILITY","REFERENCE","- Proof receipt: `PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt`","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/CLAIM_CAPABILITY_BRIDGE_HARNESS_ROUTE_INDEX_20260531.md"
"CONCEPT-33247","CLAIM_CAPABILITY","REFERENCE","- Receipt: C:\Users\13527\Desktop\123\_MISC_DRAWER\ROOT_CLEANOUT_CUSTODY\ROOT_LOOSE_FILE_CLEANOUT_20260531_033722\ROOT_LOOSE_FILE_CLEANOUT_RECEIPT_20260531_033722.md","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-20978","CLAIM_CAPABILITY","REFERENCE","- Record the lower save-layer issue found while starting the current game plan.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-29422","CLAIM_CAPABILITY","REFERENCE","- Record the save-layer boundary for the second live replay bite.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-11235","CLAIM_CAPABILITY","REFERENCE","- Report classifies risk; it does not retire files by itself.","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.md"
"CONCEPT-34028","CLAIM_CAPABILITY","REFERENCE","- Result: confirmed root contains only desktop.ini, harness files are ignored by *BRIDGE* and *SHED*, report is PASS with 20 fixture passes and 0 failures, and nothing was staged before the final exact-path add.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-17643","CLAIM_CAPABILITY","REFERENCE","- Route index: HOUSE_WORK/WORK_SHED/INDEXES/CLAIM_CAPABILITY_BRIDGE_HARNESS_ROUTE_INDEX_20260531.md","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-01363","CLAIM_CAPABILITY","REFERENCE","- Scope: read-only verification of root cleanliness, ignored-path cause, harness pass report, and staging risk.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-13022","CLAIM_CAPABILITY","REFERENCE","- Sidecar helper: Laplace","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-26578","CLAIM_CAPABILITY","REFERENCE","- Source: C:\Users\13527\Desktop\123\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LOOSE_DOCS_20260531_033722\CURRENT_PLAN.txt","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-10923","CLAIM_CAPABILITY","REFERENCE","- These paths also match .gitignore:37 = *BRIDGE*. They are included as the bounded save-layer proof wrapper.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-00276","CLAIM_CAPABILITY","REFERENCE","- This is a save-route visibility issue, not a harness correctness failure.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"
"CONCEPT-30560","CLAIM_CAPABILITY","REFERENCE","- This receipt records the first clean start of the Claim + Capability Bridge Harness, not completion of the entire game plan.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-22756","CLAIM_CAPABILITY","REFERENCE","- Updated bridge route files can also match .gitignore:37 = *BRIDGE*.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_LIVE_REPLAY_RECEIPT_20260531.txt"
"CONCEPT-38640","CLAIM_CAPABILITY","REFERENCE","- Use the helper rooms/tools where useful.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/CLAIM_CAPABILITY_BRIDGE_HARNESS_RECEIPT_20260531.txt"
"CONCEPT-32040","CLAIM_CAPABILITY","REFERENCE","""Claim capability ignored-path manifest"",""PROOF_HISTORY/CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_IGNORED_PATH_MANIFEST_20260531.txt"",""YES"",""True"",""True"",""A25033BADD0E50A193E7FD520771C579AA723525BA75F2C84A2FD9445048BFFB"",""Proof manifest for this dirty set.""","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_EXPECTED_ROWS_V1_1_UNIQUE_20260531_0755_20260531_055338.csv"
"CONCEPT-15161","CLAIM_CAPABILITY","REFERENCE","""Claim capability route index update"",""HOUSE_WORK/WORK_SHED/INDEXES/CLAIM_CAPABILITY_BRIDGE_HARNESS_ROUTE_INDEX_20260531.md"",""YES"",""True"",""True"",""7D1F18C38A5AC1CAFF7B7F1F19C48237CB0132891D28980D1B3395D2C6413081"",""Existing tracked route index modified by claim capability work.""","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_EXPECTED_ROWS_V1_1_UNIQUE_20260531_0755_20260531_055338.csv"
"CONCEPT-05786","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_BRIDGE_HARNESS_CANDIDATE_20260531.md"",""BRAIN_LEARNING\CLAIM_CAPABILITY_BRIDGE_HARNESS_CANDIDATE_20260531.md"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\BRAIN_LEARNING\CLAIM_CAPABILITY_BRIDGE_HARNESS_CANDIDATE_20260531.md"",""2087"",""2026-05-31T03:40:04"",""REGRESSION_FIXTURE"",""LOW"",""Harness/replay fixture or report remains active as proof su...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-18538","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"",""PROOF_HISTORY\CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PROOF_HISTORY\CLAIM_CAPABILITY_BRIDGE_HARNESS_IGNORED_PATH_MANIFEST_20260531.txt"",""3694"",""2026-05-31T03:45:22"",""PROOF_HISTORY"",""LOW"",""Receipt/manifest/proof-hist...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-15625","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.md"",""1622...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-39146","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_ITEMS_V1_20260531.csv"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_20260531\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_ITEMS_V1_20260531.csv"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_20260531\CLAIM_CAPABILITY_CAND...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-05325","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_V1_20260531.md"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_20260531\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_V1_20260531.md"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_CANDIDATE_SAVE_PACKET_20260531\CLAIM_CAPABILITY_CANDIDATE_SAVE_PAC...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-31123","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_COVERAGE_MATRIX_V1_20260531.csv"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_COVERAGE_MATRIX_V1_20260531.csv"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_COVERAGE_MATRIX_V1_20260531.csv""...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-22604","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_FIXTURES_V1_20260531.csv"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_FIXTURES_V1_20260531.csv"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_BRIDGE_HARNESS_PACK_20260531\CLAIM_CAPABILITY_FIXTURES_V1_20260531.csv"",""4194"",""2026-05-31T0...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-31003","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_LIVE_REPLAY_CASES_V1_20260531.csv"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531\CLAIM_CAPABILITY_LIVE_REPLAY_CASES_V1_20260531.csv"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531\CLAIM_CAPABILITY_LIVE_REPLAY_CASES_V1_20260531.csv""...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-34384","CLAIM_CAPABILITY","REFERENCE","""CLAIM_CAPABILITY_LIVE_REPLAY_V1_20260531.md"",""HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531\CLAIM_CAPABILITY_LIVE_REPLAY_V1_20260531.md"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\HOUSE_WORK\WORK_SHED\SORTING_BENCH\CLAIM_CAPABILITY_LIVE_REPLAY_PACK_20260531\CLAIM_CAPABILITY_LIVE_REPLAY_V1_20260531.md"",""1096"",""2026-05-31T0...","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"
"CONCEPT-40378","CLAIM_CAPABILITY","REFERENCE","""Command"",""Line"",""Text""","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_COMMAND_INVENTORY_WRITE_CLAIM_CAPABILITY_GHOST_AUTHORITY_CLASSIFICATION_LEDGER_V1_20260531_044312.csv"
"CONCEPT-23769","CLAIM_CAPABILITY","REFERENCE","""Current proof need latch"",""BRAIN_LEARNING/CURRENT_PROOF_NEED_LATCH_V0_20260530.md"",""YES"",""True"",""True"",""78A3D9B4743166D28FE2876C5CDFC87366E34C85CDE26D3AC727EC6D3A757B9A"",""Untracked proof latch appears to belong to the same helper and claim system set.""","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_EXPECTED_ROWS_V1_1_UNIQUE_20260531_0755_20260531_055338.csv"
"CONCEPT-15403","CLAIM_CAPABILITY","REFERENCE","""GhostAuthorityScanCsv"",""Scan source CSV"",""True"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CLAIM_CAPABILITY_CLUSTER_GHOST_AUTHORITY_SCAN_V1_20260531_041322.csv"",""7BD9E085C464BBD2995157B308CD42BB2DACD774E1A50CAC9A2C90371F01D0B1"",""19799"",""2026-05-31T04:13:23"",""Does not retire or move files.""","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/CODING_ROOM_CLOSEOUT_PACKET_UNIQUE_20260531_0510_20260531_050138/CODING_ROOM_CLOSEOUT_PACKET_MANIFEST_UNIQUE_20260531_0510_20260531_050138.csv"
"CONCEPT-31267","CLAIM_CAPABILITY","REFERENCE","""Git clean"" { return ""REPO_STATUS_ONLY"" }","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RUN_CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.ps1"
"CONCEPT-32554","CLAIM_CAPABILITY","REFERENCE","""HELPER CAPABILITY SYSTEM_V2.3.txt"",""C:\Users\13527\Desktop\123\HELPER CAPABILITY SYSTEM_V2.3.txt"",""205182"",""5/31/2026 2:32:20 AM"",""Archive""","1","1","_MISC_DRAWER/ROOT_CLEANOUT_CUSTODY/ROOT_LOOSE_FILE_CLEANOUT_20260531_033722/ROOT_DIRECT_CHILD_INVENTORY_BEFORE_20260531_033722.csv"
"CONCEPT-20007","CLAIM_CAPABILITY","REFERENCE","""HELPER CAPABILITY SYSTEM_V2.3.txt"",""C:\Users\13527\Desktop\123\HELPER CAPABILITY SYSTEM_V2.3.txt"",""C:\Users\13527\Desktop\123\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LOOSE_DOCS_20260531_033722\HELPER CAPABILITY SYSTEM_V2.3.txt"",""205182"",""CE621086B8E570050C738185FB33CDCAFC3549BB863093D025CE72AD0FB7F2C1"",""CE621086B8E570050C738185FB33CDCAFC3549BB863093D025CE72AD0FB7F...","1","1","_MISC_DRAWER/ROOT_CLEANOUT_CUSTODY/ROOT_LOOSE_FILE_CLEANOUT_20260531_033722/ROOT_LOOSE_FILE_CLEANOUT_MANIFEST_20260531_033722.csv"
"CONCEPT-01953","CLAIM_CAPABILITY","REFERENCE","""Helper front door current"",""COMMAND_CENTER/HELPER_FRONT_DOOR_CURRENT_20260530.md"",""YES"",""True"",""True"",""B4A5E46AC55F9F4B23D4662A3F537EB2B2416C041226C376A8C04EAA26F7D702"",""Untracked helper front-door object appears paired with orientation updates.""","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_EXPECTED_ROWS_V1_1_UNIQUE_20260531_0755_20260531_055338.csv"
"CONCEPT-10579","CLAIM_CAPABILITY","REFERENCE","""Helper output shape contract update"",""BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md"",""YES"",""True"",""True"",""9C9DB68F564BD704F04FCE5BD213314C3A63BA5210948208208840439FDB11E2"",""Modified helper contract tied to current helper and claim system work.""","1","1","_MISC_DRAWER/READ_REPORTS/CLAIM_CAPABILITY_DIRTY_SET_SAVE_DECISION_V1_1_UNIQUE_20260531_0755/20260531_055338/CLAIM_CAPABILITY_DIRTY_SET_EXPECTED_ROWS_V1_1_UNIQUE_20260531_0755_20260531_055338.csv"
"CONCEPT-11564","CLAIM_CAPABILITY","REFERENCE","""helper passed"" { return ""SPLIT_REQUIRED_RECEIVER_ASSAY"" }","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RUN_CLAIM_CAPABILITY_BRIDGE_HARNESS_V1_20260531.ps1"
